,text,title
518,"I need to bring on my VW Corrado for body work (I got hit). I was
wondering if anyone has heard of any of these South Bay body shops:

Akins Collision Center of Santa Clara - on Reed St
Auto West Collision - in San Jose
Los Gatos Acura
Royal Auto Body - in Sunnyvale

Thanks!",rec.autos
519,ites:,rec.autos
520,"

          ^^

I think you mean late '60s.  The biggest change that Porsche undertook to
alter the tailhappieness of their baby was way back in August 1968 (for the
'69 model year) when they stretched the wheelbase.  Besides, some people
actually _KNOW_ how to take advantage of oversteer, and enjoy it.

                                                   ^^^^^

               ^^^^ ^^^^

You should have seen what Phil Hill (_*WORLD CHAMPION*_) had to say about
the Vette's he's driven. 

         ^^^^^ ^^^^ ^^^

Yeah, that was what he said.  :-)

Paul Frere agreed.  They both prefered the Porsche (modified by Ruf) to
either of the Vette's at that test. 

",rec.autos
521,"
I find this method much better myself, too, although I do really
hate it when the bolt finally comes loose and the wrench and my
hand both come crashing into my face.  After coming to, which is
about 15 minutes later, I change my clothes (because by this time
all the oil has drained *on* me), and ice my entire face and suck
down about 20 Tylenol to ease the pain.  Later in the day I then
proceed with refilling the engine oil.

It's just crazy how I try and change the oil on my cars in one
weekend---I go through about 3 bottles of Tylenol and 2 bags of ice.",rec.autos
522,"I have to disagree with this.  I have a 92 Z28 with a 350 and a 4-speed auto
w/ overdrive, and it is really better that way.  Chevy autos are reknowned
for their long life and ability to handle copious amount of power.  I live 
in the Dallas area, and a manual would be much harder to drive in the traffic 
here.  Now if I still lived out in the sticks like I used to, a manual would be
more fun.  

Safety-wise, an auto is less distracting...I would hate to have to be    
shifting gears while I was trying to ease into traffic in the freeways here.
Performance-wise, I can hold my own against any stock 5.0 Mustang or 5.0
Camaro w/ a five speed.  

All of this IMHO... :)



",rec.autos
523,"Here is a story.  I bought a car about two weeks ago.  I finally can
get hold of the previous owner of the car and got all maintanence
history of the car.  In between '91 and '92, the instrument pannel 
of the car has been replaced and the odometer also has been reset
to zero.  Therefore, the true meter reading is the reading before
replacement plus current mileage.  That shows 35000 mile difference
comparing to the mileage on the odometer disclosure from.  The 
dealer never told me anything about that important story.

I hope that I can return the car with full refund.  Do u think this
is possible?  Does anyone have similar experiences?  Any comments
will be appreciated.  Thanks.",rec.autos
524,"
did you account for depreciation?  i seriously doubt that a taurus
would rack up an extra $4000 in repair costs over 5 years.",rec.autos
525,"I have a 1982 Regal and I am interested in buying
a fiberglass hood, trunk, and bumpers for it.  Does anybody
know of a company who makes fiberglass parts for Regals ??


		Thanks in advance,
",rec.autos
526,"Hello netters!

I'm visiting the US (I'm from Sweden) in August. I will probably rent a Chevy
Beretta from Alamo. I've been quoted $225 for a week/ $54 for additional days. 
This would include free driving distance, but not local taxes (Baltimore). 
They also told me all insurance thats necessary is included, but I doubt that,
 'cause a friend rented a car last year and it turned out he needed a lot more
insurance than what's included in the base price. But on the other hand he didn't
rent it from Alamo.

Does anyone have some info on this?

Is $225 a rip-off? 
Probability that I'll be needing more insurance?
Is the beretta a good rental car?

Thanx",rec.autos
527,"    How do you take off the driver side door panel from the inside
   on an '87 Honda Prelude?  The speaker went scratchy, and I want
   to access its pins.

Why are you posting this tripe to rec.autos.vw?",rec.autos
528,You can be sure they wouldn't do it if it wasn't to their advantage.,rec.autos
529,"
I don't know about trains, but I've saw a sign on the back of a
Greyhound bus that warns you that your radar detector may be set off.
It doesn't explain why, but it does set off my radar detector.",rec.autos
530,"I had exactly the same problem with a 1981 Horizon.  Third gear would
just disengage.  Engine would rev up.  Kind of disconcerting.

I sold that car quite a few years back but the memory of that tranny
sticks with me.  It also had a clutch chatter in first that the dealer
could not fix.  If the lemon law had been in place then, that car
would have been covered.

I have had several Jap cars since then (figuring the Horizon was my
contribution to the American Auto Companies), and have never seen any
bad behavior with the exception of a Toyota Tercel with a bit of
clutch chatter that they did fix on the first try.

Anyway, from that day forward, I have sworn that I would never
purchase another American car with a standard.  American manufacturers
don't have a clue on how to manufacture five speed transmissions and
have been doing the automatics much longer and on many more cars.
However, I hate automatics, so I am still buying Jap cars.

Not sure this is any help, but other cars do this too.

Cheers, Larry
--
    @@               Larry Rogers               *
   @@@               larry_rogers@dg.com        *   Big Brother
   @@@ &&&           larry@boris.webo.dg.com    *   is Watching
    @@ &&            Data General  508-870-8441 * 

The opinions contained herein are my own, and do not reflect the
opinions of Data General or anyone else, but they should.",rec.autos
531,"One thing that everyone is forgetting in this argument
over the pricing of the SC1 vs. the Japanese cars is
the Saturns ""no-dicker sticker"".  This makes the Saturn's
price low in comparison to the inflated base prices of
the Japanese competition on paper, but in reality, one
could dicker several hundred dollars off the price of
the Japanese cars.

Admittedly, though, here in Canada, at least, the SC2 
is in the same price class as the Civic Si, not the
SC1.",rec.autos
532,"


Well, DRL's are already mandatory for motorcycles...



























































































",rec.autos
533,"
KY>To all those who have PASSATs, do you recommend using Super Unleaded or just
KY>regular Unleaded Gasoline. I have been using Regular Unleaded. A friend of mine has
KY>a Jetta and has always used Super Unleaded and thinks I should be using the same;
KY>however, I believe the advantages of Super Unleaded for CARs $30000 and under
KY>has been overplayed by guess who: the companies who sell them, because that is
KY>where they make the most PROFIT. A Ralph Nader report and other consumer advocates
KY>have in the past spoken against those oil companies.

Your Passat VR6 is designed to run on premium gasoline, however the
engine electronics will retard the timing so that no harm wil be done
to the engine with lower octane fuel.

You will likely, however, get somewhat more power and fuel mileage
(especially in hot weather) out of this particular engine if you do
run it on premium. 

Tom Neumann
---
 þ DeLuxeý 1.25 #350 þ I sell Volkswagens.",rec.autos
534,,rec.autos
535,"I just read articals on this in Road and Track and Car and Driver
	(Is that one mag or two? =B^), and I was wondering if people out
	there have any opinions that differed from what these mags have to
	say...


	I'm looking at the following three SUV's; anyone who's driven all
	three have any strong opinions?


	Ford Explorer
	Toyota 4Runner
	Nissan Pathfinder


	Currently I'm leaning toward the Toyota, 'cause I've had big success
	with Toyota trucks in the past, and 'cause I think it's the best
	looking of the three. But I thought I'd see if anyone has any strong 
	opinions....



			Thanks!


	-Karl
",rec.autos
536,"It did it again.  This morning, my 88 Ford Ranger was idling at 10,000 RPM.
Ok, so I exaggerated a little, but it was idling very fast.  It has a 2
liter carburated engine in it, and no blipping of the throttle would
cause the idle to drop back to normal (I don't think the linkage is stuck).
What can I do to fix this problem?  This has been a problem from time to
time, but has straightened itself out - until now.  I don't have a tach,
but by gauging by the sound of the engine, it is idling about twice as fast
as it should be.  This is down from what it was idling at when I pulled up
at a stop light.

Many thanks for any suggestions.

 - les
",rec.autos
537,"I've had my Subaru Liberty 4WD station wagon for about 8 months now. Saying
I'm happy with it would be an understatement!

Just great. Well built, handles beautifully, plenty of power. I've only
had if 'off tar' once. Did a trip over the mountains on a narrow, windy
dirt road, often _very dodgey_ in parts. The Subaru did it with ease.
I havent had so much fun driving a car for years!

Any other owners out there?",rec.autos
538,"From article <1qkkl5INNbvo@hp-col.col.hp.com>, by theckel@col.hp.com (Tim Heckel):

--When I was selling Nissans last summer, I sold a '92 SE-R in early August
  when its supply was getting quite scarce.  The car was black with ABS, 
  Value Option Pkg, and power moonroof.  I sold it for $12,900 plus tax.
  Naturally, my manager didn't really care to sell one of the most desirable
  SE-R's for virtually no profit (to the best of my knowledge).....

--Aamir Qazi

-- ",rec.autos
539,"The best auto-shifters on the street (AND NOT THE TRACK) are those from 
Porsche... they wont change if you floor the gas during a turn.... a few 
years back a was in a 200SX auto (you guys call it a 240SX [without turbo])
and was going round a corner.... I floored it and next thing I know I was 
pointing backwards! The other drivers seemed quite amused ;-)",rec.autos
540,"
Bad driving habits can damage a car in a couple of months, not 6 years.

If that were not the case, everyone would be driving fleet rental re-solds...

And while you are considering things (factors in stat terms), how about
city vs. highway driving ratios, owner vs. dealer service, extreme weather
or environment, adherence (sp?) to maintenance schedules, whether the car
has ever been in an accident, number of different drivers of the same car
in a family, whether the car is garaged, warmed up, ...

Spiros",rec.autos
541,"
	That shows how much you know about anything.  The brakes on the
SHO are very different - 9 inch (or 9.5? I forget) discs all around,
vented in front.  The normal Taurus setup is (smaller) discs front, 
drums rear.

	Your argument still boils down to ""An SHO shouldn't be driven
fast because I, Jim Frost, say it isn't designed to go fast.""

	Pffffftttttt.


	Damn straight.  You're one of those people who makes stuff
up and tries to pawn it off as God's own truth.  If I want lies I can
go listen to television.",rec.autos
542,"

I was out of date.  VW is stealing execs directly from Opel,
independent of Lopez.  Shameful.",rec.autos
543,"
I don't know where you live, but I couldn't get out of my driveway
at night without reverse lights. As someone said, out in the country
you notice neat little things like stars and the difference between
day and night. At night around my house (which is amongst a forest of
rather tall oaks) it is DARK, except for nights with full moons.
Reverse lights illuminate my path very well when backing up; I greatly
prefer cars with them to cars without operational reverse lights.

				James",rec.autos
544,"Last night I had a dream that my dad bought a Viper.
I took it out for a test drive, without his knowledge,
and had to push it all the way home just to avoid a ticket.
Wierd dream, I wonder what it means....",rec.autos
545,"


These substitutes exist, and at this time are available. Its the future
availability that is in doubt.

1) GHG-12

Get it from People's Welding Supply 800-382-9006


2) butane/propane  

You can mix this yourself so no one can ever regulate it away.
Just make sure you use good quality (dry) gases.


I don't know of any 200mpg carb distributors :-)",rec.autos
546,"Les Bartel's comments:

Let me add my .02 in. I had a A/C installed by the Ford garage and it did not
work as well as the A/C that was installed by the factory in pickups 
identical to mine. I have talked to other people that have had the same
result. Don't know if this is just a problem with Ford or what??",rec.autos
547,"

",rec.autos
548,"It's great that all these other cars can out-handle, out-corner, and out-
accelerate an Integra.

But, you've got to ask yourself one question: do all these other cars have
a moonroof with a sliding sunshade?  No wimpy pop-up sunroofs or power
sliding roofs that are opaque.  A moonroof that can be opened to the air,
closed to let just light in, or shaded so that nothing comes in.

You've just got to know what's important :^).",rec.autos
549,"
Labour prices for car service are very expensive in Toronto compared to other
parts of Ontario.  For example, there are places in Ottawa that still charge
""only"" $40/hour.  I've seen a couple of places charging $60/hour.  The cheapest
I've heard in Toronto is $70/hour.

",rec.autos
550,"
About a year ago, some kids tossed a rock off an overpass on I-94 near Eau
Claire, Wisconsin and it killed the driver below.  (I believe he was a
schoolteacher from Minnesota.)",rec.autos
551,"Unfortunately, I've got another story to add to this.  My girlfriend
and I were driving through west L.A., and got pelted by a rock just as
we were pulling away from a stoplight.  The scary thing was that the
rock was heavy enough to put a decent-sized dent in the door of my '72
Riviera which is pretty much solid ""Detriot Iron.""  Couple of inches
higher and it would have gone through the window.

Chris
--
---------------------------------------------------------------------------
     Chris Barrus  ---   chrisb@lynx.ps.uci.edu  ---  kallista@aol.com
   1972 Buick Riviera boattail, peace through superior automotive power!
           Sacred cows make the best hamburger - Abbie Hoffman",rec.autos
552,"
My Honda has a cable release that can be locked out with the ignition key.
The valet key can be left with someone and will NOT unlock the trunk
or enable the cable release.",rec.autos
553,"
==================
Let me see, ""unless you have an accident, you won't need more"", hmmmmmmm.",rec.autos
554,"
	As a stong self-defense advocate, you're 'statement', does littel
but irk me.  Of course shooting someone because they throw a rock at your
car is out of the question, but what if they disabled your car with their
rock and then wanted to come kill/rape/rob/beat/ or otherwise harm you,
your wife, kids?  
	I think you would like the power to defend yourself in this situation,
wouldn't you?  Or is it that you value the lives of such rock throwers
more than your own or those of your family?  
	Don't think it couldn't happen to you.  From the sounds of it here
it has happened to a few people.  

	Please do not misunderstand.  The only justification for using
deadly force on someone, is that if you don't, it will mean your own 
death or grave bodily harm.  I am far far away from supporting
vilante justice or anything like that..

	Oh, and if you mean to be funny, please add the appropriate :-)
	
Followups to talk.politics.guns please...  we're getting a bit off track
here....",rec.autos
555,I just wanted to know:,rec.autos
556,"



You raise a valid point, but again it's a tradeoff -- how much money
do you want to spend for that kind of protection?  You could buy a
Volvo, Saab, or 'Benz and get really good crash protection (and other
luxuries) but you'll pay significantly more for it.  In my case it's
out of the question because *all* of those cars are beyond my budget.

Even in high-speed head-on collisions the most beneficial item you can
have is a good old 3-point seatbelt.  Nowadays, at least in the US,
you get an airbag if you get a 3-point belt so (presumably) you get an
added safety benefit there as well.  That's something I certainly look
for and which can be had in inexpensive cars.

My $.02, of course.",rec.autos
557,"Hello Netters,

I would like to find out information about a device that is used on vans and
trucks. This device is a step that hooks onto the tire and folds up for
storage. I've seen this device on TNN's Shady Tree Mechanic. I would like to
know if it is a good product and I would also like the price and address
of where I can purchase this product.

Thanks,",rec.autos
558,"this week's autoweek talks about how wagons are getting back in vogue.
i wouldn't mind an audi s4 wagon (great stealth value) but you'll
never catch me dead in a minivan!
",rec.autos
559,"
Car and Driver rated the 325is (1988) at 7.2 0-60 , 1/4 at 15.2 (after 30k miles) last time I checked 8#}.

Automobile magazine rated new 325is 1/4 mile@16.2.

Gee , aint quotiin funner than the dickens!

Sounds like we need a race.  I'll let you have the newer version.  Can someone out there lend me a 1988 325is for a day 8-].  I wont hurt it, I promise.
",rec.autos
560,"
	Checker Motors went out of business in 1982.  It's hard to get
old Checkers that are worth restoring, since almost every one was
a fleet vehicle that was driven into the ground.  If you can get a 
body in decent shape the mechanicals should all be available _somewhere_ - 
Checker used whatever parts were around.  For instance, I had a Chevy
straight six and a GMC Truck radiator and a Ford rear in mine.


	Actually, you want a Checker Special if you can find one.",rec.autos
561,"Two-volume soft-cover repair manuals
for all models of '91 Toyota Celicas.
(Probably good for '92 models as well.)
Like new condition.
These are the manuals used by the
Toyota dealers' mechanics - they normally
cost over $80 new.

$50 OBO",rec.autos
562,"
  I would suggest you take the car to the nearest Chevron dealer, with
your own oil and filter.  Ask for an oil change.  It will cost less
than $10.  Watch him/her do it.  Just from watching someone do a job,
you will be able to learn and remember the sequence, and do it right
when you do it yourself the next time.  Besides, when he/she loosens
the drain nut, the next time around it will be easier for you.

  If it is stuck, use an impact wrench.  Not too much force though.
Use a new washer each time you put the nut back.....",rec.autos
563,"Hi, I was looking for some helpful advice.
I'm a university student with about $7000 to spend, and I'm looking for a 
used car. Does anyone have any useful advice they could offer to a first-
time buyer? I'm not looking for anything sporty, just something functional 
and reliable (less maintenance costs). Anybody have any ideas on what models 
might suit me?

Thanks",rec.autos
564,"
Based on my experience with a '79 FJ40 ( the hard-top jeep-style model ) I 
would definitely give a new model consideration if I were in the market. The
older models are VERY well built. Unless Toyota lost its mind, I would
assume, until  proven otherwise, that the newer models have inherited some
if not all of the qualities of their ancestors.

Two major differences in the running gear (that I'm aware of) need study.
My '79 has a solid front axle housing whereas the newer models have
independant front suspension. The solid axle is theoretically stronger and
more reliable than the newer model, but only experience will tell. The
independant front suspension is, no doubt, a compromise made to satisfy
the typical user, who will never need a real utility vehicle. The second
difference is the type of transfer case used on the newer models. I'm
not sure, but I think Tioyota went to a full-time 4WD or all-wheel drive
system. The older Landcruisers have a ""lock-up"" type. Both have their
advantages and disadvantages.",rec.autos
565,"Does that mean that they're gonna bring back the Biscayne and Bel Air?
",rec.autos
566,"
Yes, I saw a 200 Turbo Quattro wagon on I-287 in NJ on Monday.  I thought
Audi stopped selling wagons in the US after the 5000.  This is exactly the
type of vehicle I would like to own.  I bet its price is 4-5 times my
car budget.",rec.autos
567,"
Hear, hear!  Thanks, Robbie.

You also don't read that much about violence *against* teenagers, such as
George Bush burying alive tens of thousands of unarmed Iraqi 17-year-olds,
who were trying to surrender, with bulldozers.
",rec.autos
568,"As the subject says.  It has 70k and my brother-in-law wants $250.  Please don't
reply to me as I am posting this for him. Here's his numbers :
              5pm-10pm   712 676 3669
              daytime    712 269 1261  

",rec.autos
569,"A little bit off of the subject but here goes
yes he is one in the same (i.e. Chevrolet Motor Div)
also his brother Gaston raced at Indy and was the winner in 1920.
I have also seen the name Arthur Chevrolet in the early teens (1911 and on)
I assume he is related

Keith Nuetzman, nuet_ke@pts.mot.com
Motorola Inc.
Paging and Wireless Data Group
Boynton Beach, Fl",rec.autos
570,"
That's nothing.  When a friend of mine went shopping for a small
sedan a few years ago, she brought me along as a token male so
the salespeople wouldn't give her the ""bimbo"" treatment.
Her first choice was a Mazda 323, and second choice was a Nissan
Sentra.  We went to a Mazda dealership and described what ""we""
wanted.  We started negotiating on the price, and the salesdroid
kept playing the ""let me run this price by the sales manager"".  After
playing the ""good salesman, bad salesman"" game, we finally told him
that if he didn't have the authority to negotiate a price, perhaps
we should be speaking directly to someone who did.  He brought in
the sales manager who proceeded to dick us around with every trick
in the book.  (Read Remar Sutton's ""Don't Get Taken Every Time"" for a
list.)  Finally, after playing a few more rounds of ""you'll have to
work with us on this price"", also known as ""each time you come up a
thousand dollars we'll come down ten"", the salesmanager gave a signal to
his two sales cronies, stood up, and said ""well, we can't come down any
more so I guess we can't help you"" and they trouped out of the room,
leaving us sitting in the salesman's office all by ourselves.  Hmm.
I'd read that sleazy salesmen sometimes bug their own offices so they
can leave and listen in on couples discussing the sales offer, and
I mentioned this aloud to my friend while we were sitting there wondering
why they would leave us in the office instead of showing us to the
door.  For lack of anything better to do, I picked up the phone on
the desk and called another Mazda dealership, asked for a salesman,
and began discussing what kind of price they would consider.  A few
sentences into the conversation, Mr. Salesmanager broke into the line
(!) and began telling me how rude he thought it was that I would call
another dealership from ""his"" phone!  I said that since he'd announced
that our business was over, he shouldn't care, and every time I tried
to talk to the other sales guy the sales manager would drown out our
voices with his own.  (How did he know that I was using the phone,
anyway?)  Finally, I hung up and we headed out of the showroom.
Sales manager and cronies come out of a little unmarked room and he
begins to berate us again.  We say that we won't bother him anymore,
we're going next door to the Nissan dealership.

Then comes the part I wish I could have videotaped.  As we go out
the front door, the sales manager SHOUTS across the entire showroom,
customers and all, ""Go ahead!  You DESERVE to buy a Nissan!""
So my friend bought a Sentra.",rec.autos
571,"

A list of options that would be useful. They can be existing
options on a car, or things you'd like to have...

1) Tripmeter, great little gadget. Lets you keep rough track of>
   mileage, makes a good second guesser for your gas gauge...

2) Full size spare

3) Built in mountings and power systems for radar detectors.

4) a fitting that allows you to generate household current with
the engine running, and plug ins in the trunk, engine compartment
and cabin.

Feel free to add on...

5) Power windows",rec.autos
572,"Cup holders (driving is an importantant enough undertaking)
Cellular phones and mobile fax machines (see above)
Vanity mirrors on the driver's side.
Ashtrays (smokers seem to think it's just fine to use the road)
Fake convertible roofs and vinyl roofs.
Any gold trim.
",rec.autos
573,"
The big win with the V-1 is not its range but rather its
directionality and multiple-transmitter tracking (which you later
called a ""gimmick"" -- a conclusion I disagree with).  Since the
detector incorporates multiple receivers it's not surprising that it's
significantly more expensive.  While the added capabilities may not
help you, there is added value for those of us who live in areas where
there are a lot of false-alarms.


I certainly call it ""interesting"" but I'm another person who thinks
that the added value might be coming at too high a cost.  Very
adequate radar detectors are available for less than half the cost and
one of them has suited me rather well.  If I did more long-distance
travelling in areas I'm not familiar with I'd probably consider
getting the V-1 because it's additional information would be useful in
discriminating false alarms.",rec.autos
574,"



Sure, but the surface condition of most good autobahns is far better
than most of the roads here. A dip in the asphalt that you test your
shocks on at 60 will kill you at 130. Don't get me wrong, I love to
drive quickly and they say my Probe will do 130, but that's 30 more
than I've ever tried in it cause there isn't a decent enough piece
of road hereabouts.
",rec.autos
575,"^^^^^^^^^^^^^^^^^^^^^^^^^

There is a picture in the May 1993 edition of European Car (although,
it may not be on the shelf yet).


	- prototype has front wheel drive (first front drive
	  for Mercedes since the beginning of WWII)

	- wheelbase 3.15m
	- 7 seater
	- they claim that the price will be about the same as a
	  Renault Espace or Chrysler Voyager (DM 50,000)

Looking at the picture (slightly disguised) it looks like the Ford
Aerostar, to me.


                                                  .  
                                                 /                
Larry                            __/    _______/_                 
keys@csmes.ncsl.nist.gov       /                  \               
                          _____     __     _____    \------- ===
            ----------- / ____/   /  /   /__  __/              \
         /     ___    /  / ___   /  /      / /    ____          |
        |    /      \/ /__ /  | /  /__  __/ /__ /       \      / 
        /___         \_______/ /_____/ /______/            ====OO
            \       /                           \       /         
                -            1990 2.0 16v           -


       ---------------- FAHRVERGNUGEN FOREVER! --------------------            
            The fact that I need to explain it to you indicates
            that you probably wouldn't understand anyway!",rec.autos
576,"REQUEST FOR DISCUSSION

This is a request for discussion on the creation of a newsgroup
concerning Saab cars.  It will allow participaants to exchange
information on purchasing, maintaining, repairing, and outfitting
Saabs.

Group Name:

	rec.autos.saab

Status:

	Unmoderated

Rationale:

	There may be enough people with Saab cars or interested in
	buying a Saab or interested in knowing more about Saabs for any
	reason to justify such a new newsgroup.  The recent growth of
	the net could improve the turnaround time between posing a
	question and receiving answers from the community.

Discussion:

	Comments on this proposed new newsgroup should be posted to the
	USENET Newsgroup ""news.groups"".  If the reader is not able to
	do so, comments may be e-mailed to the proposer, at the address
	below.

Voting:

	If no problems arise, voting will start 1 month from the
	posting date of this RFD.

Proposer:

Tommy Reingold          tommy@boole.att.com",rec.autos
577,"seningen@maserati.ross.com (Mike Seningen)

  The funny thing about the digital dash (87 T-bird) with the 85mph speedo 
limit was that if you pressed the button to convert to kilometers it would 
read all the way up to 187kph.  At this point the stock anemic 302 would get 
short of breath.  This of course was equivalent to about 116mph (hehe).I bet 
I really coulda confused this thing if I'd toyed with the engine and rolled
the stupid thing (the digits were limited to 199). 

  I've gotta agree with ya on the analog clock w/digital dash though.  My
girlfriend had a '85 TurboCoupe with a digital clock and analog gauges/radio.
Go figure...


usenet@constellation.ecn.uoknor.edu (Usenet Administrator)

  I had a great feature on my T-bird....  I could pull the key out and 
leave the ignition on.  This scared the hell out of me the first time it
happened but I kinda grew to like it.  Musta been a bad key copy or 
something.

Mark Novakovic",rec.autos
578,,rec.autos
579,"[]

	""I read an article in the 3/25 Chicago Tribune stating that
	Chrysler is having problems addressing the demand for the 3.5L
	engine for it's LH cars.  Can anyone post how long they are
	waiting for an ordered car or how long they have been told
	they'll have to wait??""

Ordered mine December 30, got it nine weeks later.  But the dealer said
that *new* orders were being held up -- he didn't expect to see any
more 3.5L-engine LHs for awhile.",rec.autos
580,"@>>
@>>Has anyone had any experience with GEICO's extended
@>>warranty plan.  It seems to be slightly less expensive than
@>>the normal dealer-sponsored policy.
@>>
@>and once again....*never* buy extended warranties....they are a complete and
@>total ripoff period!!!!  you are better off taking your money and putting it
@> 
in a bank and using that money for repairs.  many extended warranties never
@>pay or have co-payments etc.  
@>


How many people will actually put that money in the bank and keep it there for the
sole use of a automotive repair......maybe for people who have a hard time saving
money or don't want the hassle of  worrying about paying for everything the 
extended warranty is worth it.....for some people it is worth it...others not, and
for some the peace of mind knowing you won't have too many unexpected expenses
is enough.....if you drive a lot, your basic warranty can be up in a little longer than
a year....how many people can make the car payments as well as large repairs....

It may work for some people......

Andrew


--",rec.autos
581,"

For an all out sports car, I'd go for the RX-7 without the sports
suspension (which is too stiff.)  For a little more practicality and more
comfort, the Nissan 300ZX Turbo is a good buy.  And for a good dose of
luxury, the Lexus SC300 is perfect (with a manual transmission of course.) 
However, the Toyota Supra is coming out soon and if you like it's looks,
the performance is supposed to be great, almost race car like.  I don't
particulary like the Mitsubishi 3000GT's or the Dodge Stealths as they are
too heavy and aren't very nimble handlers for a sports car.
-- 
A motion picture major at the Brooks Institute of Photography, CA
Santa Barbara and a foreign student from Kuala Lumpur, Malaysia.",rec.autos
582,"

Say, you bought your Saturn at $13k, with a dealer profit of $2k.
If the dealer profit is $1000, then you would only be paying $12k for
the same car.  So isn't that saving money?

Moreover, if Saturn really does reduce the dealer profit margin by $1000, 
then their cars will be even better deals.  Say, if the price of a Saturn was
already $1000 below market average for the class of cars, then after they
reduce the dealer profit, it would be $2000 below market average.  It will:

1) Attract even more people to buy Saturns because it would SAVE THEM MONEY.
 
2) Force the competitors to lower their prices to survive.

Now, not only will Saturn owners benefit from a lower dealer profit, even 
the buyers for other cars will pay less.

Isn't that saving money?

",rec.autos
583,"

My whole point was not to say that the cars *couldn't* go that fast,
but that they *shouldn't* go that fast.  A family sedan designed to be
operable at 85mph doesn't suddenly become operable at 130mph because
you added some plastic aero effects, slightly wider tires, and a much
larger engine.  That's what the SHO is -- a slightly modified family
sedan with a powerful engine.  They didn't even bother improving the
*brakes.*

The Mustang is essentially the same deal as the SHO -- a big power
plant stuck in a mid-size sedan, with almost no other modifications.
I have real-life experience with the Mustang -- it handles like a
brick (except when you're invoking oversteer, of course, something I
personally avoid doing on the highway) and stopping power is
inadequate even from 80mph.  Lots of accelleration -- but the rest of
the car is not up to par.

I picked the Porsche example because they are designed with speed in
mind.  It didn't have to be the 911 -- it could have been the much
cheaper 944 or one of several Mercedes or Audi models.  All of these
cars are fairly expensive -- but so are the parts that make them
drivable at high speed.  This should be elementary.

There are a few things to keep in mind about Europe, since you brought
it up.  My Autobahn knowledge is admittedly second-hand, but I believe
the following to be true:

1. Drivers are much better disciplined in Europe than they are here.
2. The roads comprising the Autobahn are much better designed than
   they are here, and usually include animal fences.  This makes them
   far more predictable than most US highways.
3. Not all of Europe is the Autobahn.  Most places in Europe have
   speed limits that aren't out-of-line with what we used to have in
   the US -- if my friends weren't lying to me they're typically not
   much higher than 120km/h.

I strongly suspect you won't find a lot of Rabbit owners doing 120mph
(nearly 200km/h) on the Autobahn, but I could be wrong.  Some people
have no respect for their own lives.



If you think so you sure don't pay attention to my postings.",rec.autos
584,"        In my area, Denver, if you look around alittle you can get an
    1984 for 10,000 or less, not much less. You said your not looking
    to go fast, they are a really nice car just not real powerful.>


",rec.autos
585,"
This should not be the case if they are at all reputable. Fuel injector 
cleaning is done properly with a can of injector cleaner solvent which is
hooked up to the fuel system under high pressure. The car is actually run on
the solvent during the cleaning process. The equipment to properly do this is
pricey, and generally not something the average home mechanic has. The solvent
itself is not very expensive ($5-$8) and you could probably make up a hose to
fit your system and do it yourself, but I didn't tell you that... :-)

Not many in-tank cleaners are worth wasting your money on. There has been a 
discussion of these products on here from time to time, and Chevron Techron
(not Pro-Gard with Techron) is generally regarded as the best. It is, however,
a bit more than $1.29 a bottle. IMHO, it will not substitute for proper
injector cleaning if they are really crudded up. You'll have to decide if the
$59 price is a better deal than spending your time and/or buying equipment to
do it.",rec.autos
586,"
Pretty much like the people who buy the Mazda MX-5 (Miata) today.  Small 
fun and you can fool yourself (and a lot of other people) that you have the 
performance of many far superior (and much more expensive) performnace cars.

",rec.autos
587,"
Most cars have drain petcocks in the radiators, and I've never 
seen nor heard of a vandal opening one.  I imagine that there
would be an even lower risk with an oil plug because you have 
to crawl furthur under the car to open it.  

Car vandals are usually real traditional in their methods, and do things
that don't get them dirty, like keying your car, dumping sand, sugar
or mothballs in the gas tank, TPing it, etc.
",rec.autos
588,"
I understand Caddy is working on one, double battery, super high perf
engine, more gauges, a bit 'stretched', etc, lots of communication equipment,
the works. Color selection is limited though. 

The problem is that the guy at 1600 Penn. Avenue is about to get it
(Pres. Clinton) (Last time it was a Lincoln, this time a Caddy). 


Not to my knowledge; I know GM does conversion work for things like 
hot climates (i.e. the Chevy Caprices sold to the Middle East) but 
things like that are always done by third parties, NOT the manufacturer.
Maybe you will need to buy a specific package that has beefed-up everything,
perhaps the police cruiser package on the Caprice/Crown Vic and start from
there. 


""And I wuz drivin' along in my armored Seville STS and this punk pulls out
of nowhere with an RPG (Rocket Propelled Grenade) but the bulletproof
windshield stopped him"" :-) Don't think many people on the net have a need
for bulletproof cars. 

Check with local armored service companies/security/bodyguard places. They'd
know best. I think your average luxury car dealer will have a coronary if
you told them ""I'll take the blue Caprice, with options FZ01 (Fuzzy Dice),
PR11 (power everything), and AR007 (Armor). 


I believe an article on the conversion process appeared in the car press within
the last few months.

Spiros",rec.autos
589,,rec.autos
